bus1,bus2,bus3,bus4,bus5,bus6,bus7,bus8,bus9,bus10,bus11,bus12,bus13,bus14,bus15,bus16,bus17,bus18,bus19,bus20,bus21,bus22,bus23,bus24,bus25,bus26,bus27,bus28,bus29,bus30,bus31,bus32,bus33
565,649,752,824,104,979,689,897,404,801,888,686,745,683,230,415,738,573,525,77,58,512,409,998,265,425,218,212,501,714,803,937,931
22,158,433,513,648,890,480,200,342,476,591,885,188,275,367,853,576,404,255,108,669,690,34,841,143,128,334,439,243,582,663,240,504
491,27,816,279,606,758,335,809,653,42,3,829,447,924,889,246,312,386,818,719,369,158,286,358,373,681,979,370,5,696,557,491,828
703,711,400,269,380,851,647,582,799,587,175,15,143,104,919,994,250,179,288,876,791,104,816,729,265,51,35,313,161,639,185,895,951
582,543,29,730,87,399,820,300,765,980,122,105,192,472,153,615,233,35,17,823,655,528,502,771,334,28,548,888,947,848,516,439,554
987,935,762,313,659,347,239,863,778,439,58,646,563,370,989,177,695,657,892,177,743,246,862,145,729,921,797,627,598,788,431,445,11
165,773,439,462,646,449,69,368,96,48,234,910,555,825,637,203,741,842,12,807,446,329,25,147,166,881,908,468,264,327,933,989,243
190,904,984,956,532,830,900,812,393,942,445,857,349,639,845,348,587,773,314,626,969,372,615,458,128,267,928,254,464,132,762,843,556
787,321,197,210,856,611,742,878,9,769,970,234,472,146,792,59,340,529,882,697,436,750,967,33,496,421,197,592,332,757,237,703,34
10,417,550,671,698,39,112,15,629,264,120,120,104,811,708,645,380,158,545,99,522,18,909,833,122,447,731,810,668,606,761,962,791
803,127,477,767,589,976,631,222,904,229,66,487,595,860,514,415,78,378,912,207,438,285,720,694,750,260,309,712,168,605,483,204,272
729,349,265,374,890,796,703,998,514,722,527,17,957,193,947,75,729,407,784,349,35,699,532,666,281,255,750,943,149,974,696,810,849
140,662,966,366,78,238,161,992,836,241,479,934,662,822,253,362,549,258,326,749,925,449,912,357,835,719,425,183,680,610,435,723,888
621,443,837,637,966,813,869,475,130,712,429,662,602,170,592,158,47,710,730,138,428,837,734,136,408,343,917,631,133,762,661,202,713
794,538,61,879,161,684,885,282,741,364,710,443,431,646,483,273,60,221,959,115,448,251,764,595,218,183,280,746,570,976,669,347,172
885,731,431,951,394,52,278,43,576,424,758,79,407,488,502,726,933,369,35,186,654,685,927,833,725,650,839,545,663,531,907,642,965
287,977,328,699,906,257,708,494,711,88,895,287,750,540,465,964,65,634,653,213,710,60,883,468,4,265,598,96,9,436,382,446,839
347,722,598,996,551,310,230,655,565,738,239,318,138,614,661,321,370,864,723,520,985,405,500,971,688,138,793,417,4,527,617,769,569
362,818,896,860,90,390,497,310,933,621,67,726,462,458,962,118,401,506,556,811,605,589,631,80,139,754,41,498,676,426,69,149,699
200,179,846,880,779,343,384,791,673,92,260,332,106,808,718,990,933,527,120,854,372,112,923,1,930,352,947,133,638,359,221,526,4
728,952,458,769,857,886,141,842,378,750,865,397,553,203,15,933,141,693,441,647,975,541,75,33,351,222,187,935,649,486,962,83,800
139,499,511,804,321,886,87,190,260,42,733,754,816,946,880,206,241,312,731,32,496,438,186,224,359,592,625,262,562,157,895,33,69
926,551,166,815,914,871,407,33,363,731,279,738,427,922,43,310,323,153,266,805,114,980,334,754,287,209,818,600,727,370,773,73,637
528,189,219,935,566,962,652,468,281,345,629,27,589,861,728,689,850,280,130,785,339,797,826,551,380,132,835,536,399,842,852,722,26
710,528,48,411,394,912,194,56,157,702,833,311,260,618,992,491,796,498,493,285,398,414,303,303,235,799,34,319,408,598,955,581,387
145,496,996,177,980,170,376,724,43,528,409,624,873,259,33,614,969,393,130,584,973,391,383,812,508,348,158,639,890,731,389,331,211
368,783,628,310,357,128,497,144,34,929,925,257,145,608,729,463,303,642,794,68,704,993,170,815,713,773,667,763,572,818,193,260,959
47,990,954,878,961,474,775,372,906,600,722,508,523,52,83,735,554,108,928,549,112,595,521,799,249,910,962,155,658,166,288,701,412
934,684,176,525,528,945,971,434,467,305,763,68,7,625,827,404,242,160,17,121,581,979,759,461,251,650,339,830,46,943,53,725,480
174,717,446,259,833,946,164,102,538,845,981,137,748,342,121,485,246,705,310,772,300,424,997,393,388,837,220,381,467,909,711,865,64
599,569,489,560,898,979,799,815,902,21,373,762,921,825,397,182,788,775,461,136,100,983,581,835,446,574,917,268,984,227,651,277,104
333,187,47,613,762,938,362,763,229,224,180,758,880,511,818,680,637,613,245,186,337,972,724,86,570,291,860,11,586,945,821,603,699
559,294,336,950,876,903,162,365,844,544,735,843,25,93,624,533,594,481,785,112,834,784,543,347,840,196,69,512,132,975,127,284,18
184,83,428,540,518,735,987,390,247,71,215,881,826,439,458,305,184,376,891,281,321,114,298,517,150,38,646,773,668,578,835,637,764
368,873,6,975,903,396,475,328,148,282,693,83,249,510,856,257,888,114,200,147,937,291,639,329,148,101,414,132,602,401,634,89,427
44,737,764,901,155,962,130,445,487,9,758,429,58,413,350,976,756,975,800,760,662,613,468,434,87,132,618,398,212,707,285,880,302
317,424,915,399,701,315,102,671,875,480,114,38,697,517,282,249,874,952,71,780,795,624,297,794,485,194,201,228,31,816,208,340,732
883,946,9,594,939,959,852,352,644,912,239,435,3,308,550,671,299,439,343,523,964,75,178,562,671,81,253,209,528,760,351,701,677
790,746,526,962,997,305,266,463,64,735,632,816,829,902,333,562,302,874,906,53,373,261,732,930,958,102,42,863,233,918,89,848,393
835,659,912,953,92,132,851,128,550,353,178,101,979,588,345,934,747,174,636,763,4,448,414,1000,396,192,732,488,480,479,57,334,349
473,134,437,474,57,355,386,430,292,967,489,630,247,18,520,677,661,837,907,121,85,57,924,589,134,263,769,655,960,102,263,906,613
342,854,729,385,710,381,856,763,225,425,741,819,559,692,300,834,294,655,775,4,260,780,556,836,237,584,408,446,934,810,714,591,666
885,307,823,922,898,375,957,417,930,577,350,197,466,846,17,69,226,947,715,708,328,620,11,434,561,671,287,776,165,784,631,910,743
695,895,84,774,193,401,336,578,917,724,756,259,845,371,830,647,88,58,445,269,657,845,68,208,333,705,62,687,681,977,817,732,337
194,264,606,839,773,824,497,486,654,318,172,838,262,259,570,269,161,231,635,846,578,119,150,938,239,489,208,722,579,600,160,12,515
769,263,653,919,116,955,577,505,193,288,73,605,345,524,432,413,234,736,943,235,256,36,528,203,409,17,988,2,938,322,628,243,42
26,90,929,183,996,273,115,665,794,421,253,184,155,495,731,757,543,768,115,250,974,933,414,264,190,217,636,778,410,467,656,520,590
933,516,3,175,879,189,611,387,185,889,852,97,525,337,895,98,312,805,766,77,212,412,669,974,641,654,367,941,621,69,970,265,610
324,848,638,604,98,420,435,951,244,708,597,288,310,653,936,900,699,61,564,850,932,409,758,45,682,932,990,1,264,184,292,656,175
815,290,513,7,366,47,370,623,211,89,853,367,480,189,673,40,873,789,709,793,453,694,591,57,624,15,292,134,918,327,964,774,357
811,526,793,644,402,10,889,537,375,552,588,425,569,998,682,504,674,339,553,45,671,832,56,350,846,508,634,337,351,287,714,4,614
524,48,201,830,489,187,917,785,854,585,744,910,290,413,911,463,597,178,834,88,75,550,632,802,370,950,86,282,819,728,30,331,498
577,821,134,754,901,367,273,127,637,862,89,779,923,510,869,854,886,103,994,894,1,237,628,56,933,823,969,260,311,144,984,512,522
737,38,554,418,838,63,391,823,570,411,395,125,226,377,459,69,68,105,465,768,306,395,712,651,311,39,966,404,263,455,256,904,843
403,932,920,803,111,19,377,272,1000,810,469,92,208,544,632,153,757,511,814,386,56,925,626,945,186,242,482,418,381,647,76,141,203
448,274,927,20,820,650,341,175,421,532,556,610,530,441,520,87,393,861,595,314,220,569,49,275,417,419,956,421,284,465,809,726,984
254,574,992,444,26,155,807,58,384,358,648,998,303,153,39,676,508,539,441,170,521,482,72,413,164,569,193,511,189,270,517,75,80
179,409,499,949,239,957,930,635,116,428,953,183,7,27,287,770,744,938,258,214,801,470,607,124,703,217,207,25,51,897,49,873,377
775,347,873,359,222,297,369,31,411,793,883,839,526,240,940,533,956,206,282,12,391,730,530,479,22,984,704,425,885,785,776,974,961
728,907,141,150,939,742,24,284,535,636,570,536,402,577,25,169,904,610,845,57,966,889,209,270,954,301,462,281,659,643,603,37,208
769,775,554,134,453,491,334,594,235,270,317,483,521,461,211,95,446,989,785,335,532,578,716,420,778,706,992,463,730,127,2,204,309
575,161,570,436,250,76,635,472,904,506,394,519,620,722,12,838,416,53,824,563,644,946,394,876,343,610,281,780,291,157,636,608,522
864,2,706,889,835,400,541,680,95,153,179,21,617,788,645,223,573,541,493,868,557,85,901,735,101,161,755,755,306,995,474,501,557
791,390,501,110,210,415,949,404,738,753,931,869,89,565,307,862,660,847,117,632,216,548,903,188,381,924,879,962,807,692,335,753,514
379,647,94,43,475,598,39,936,247,765,260,747,681,691,117,96,574,626,289,955,523,961,337,840,796,174,75,343,699,221,322,770,469
376,282,500,866,391,959,232,569,214,95,438,656,42,307,382,63,541,405,857,711,690,311,359,732,448,260,164,995,56,522,206,511,512
138,979,607,364,260,82,991,577,104,644,610,994,827,13,893,726,566,321,494,371,761,730,570,970,70,557,248,87,61,740,960,649,512
788,769,948,912,952,771,439,544,354,923,906,593,221,675,925,432,182,449,326,344,137,114,996,486,549,232,784,732,667,968,838,914,521
810,291,325,131,517,963,69,656,423,775,423,530,301,400,916,135,86,256,824,649,999,893,145,233,733,967,300,36,556,945,794,530,365
625,666,35,324,602,14,861,518,856,375,234,930,482,756,18,21,346,199,560,257,308,149,474,139,887,510,471,523,80,672,791,273,558
504,90,708,91,882,111,751,273,333,417,13,850,105,752,884,591,168,915,363,684,155,304,399,164,43,19,512,102,89,93,215,290,537
464,382,74,103,633,856,730,353,626,355,906,692,774,166,258,966,515,732,550,149,6,174,532,710,664,481,636,944,419,452,148,511,124
365,534,479,853,944,886,181,770,357,293,92,630,296,715,103,17,585,469,602,545,248,280,113,556,191,203,117,914,992,876,35,993,401
615,772,200,400,564,503,670,339,703,172,802,972,659,574,860,98,994,396,725,130,439,963,347,690,195,92,84,854,412,511,268,507,558
443,951,119,818,592,514,105,276,499,874,847,495,249,25,715,587,914,946,416,990,834,331,457,633,958,15,54,854,638,18,855,395,662
958,922,579,479,975,990,384,130,770,549,675,249,991,715,841,771,601,446,332,637,139,194,9,422,948,861,38,913,400,195,388,321,625
443,323,631,331,814,71,381,33,469,298,792,792,486,693,336,949,912,931,501,420,645,492,605,725,613,33,237,639,572,63,969,455,52
100,617,701,575,868,986,290,953,231,360,65,528,813,559,415,863,723,24,463,41,633,770,318,254,238,72,714,463,308,572,702,954,541
500,660,499,701,287,232,612,499,585,263,364,500,659,112,696,106,763,572,171,462,81,230,392,882,75,622,613,980,767,220,304,361,956
322,302,756,418,288,262,708,166,59,394,255,535,903,27,385,669,517,263,483,324,549,894,934,936,171,907,435,203,788,561,284,299,750
129,969,386,340,608,939,790,950,699,992,686,114,870,425,465,179,470,109,651,613,776,426,160,47,378,852,19,167,16,107,298,511,322
574,886,65,765,601,652,268,974,283,771,534,480,333,513,221,354,638,130,546,3,380,876,694,968,168,587,233,913,51,285,283,390,216
90,378,88,516,772,821,703,878,722,113,844,321,902,15,818,512,309,602,624,775,947,462,981,603,522,466,147,616,112,908,332,597,655
311,379,935,420,402,365,343,683,408,909,708,443,231,859,397,753,630,952,66,430,55,191,766,391,580,928,352,773,633,874,887,736,271
125,784,281,433,724,692,872,673,459,420,976,999,66,687,489,532,434,304,807,678,187,577,986,876,653,935,573,332,220,535,151,68,66
35,592,694,765,342,288,120,792,883,112,676,15,838,837,432,335,540,420,569,782,695,956,735,634,99,408,422,144,315,669,240,968,295
204,686,426,850,403,440,291,199,86,520,1,304,683,7,116,881,652,444,527,502,650,213,996,874,880,563,145,862,332,370,436,606,328
115,228,111,961,473,416,655,282,710,772,104,856,332,769,100,16,347,723,434,71,382,102,428,127,450,423,549,711,362,532,447,624,114
273,950,730,438,649,820,989,943,879,340,372,385,543,90,247,246,929,528,988,547,284,489,100,362,316,770,110,472,523,158,849,816,772
546,683,505,172,926,465,768,286,981,93,449,336,368,190,665,787,48,938,381,37,134,514,157,125,45,68,373,838,69,75,968,236,181
284,778,580,184,20,390,186,147,562,529,335,320,188,126,972,868,774,141,960,801,44,616,83,60,30,912,323,780,355,599,402,436,820
83,259,155,370,533,266,466,762,76,483,732,348,511,151,94,379,779,740,335,844,905,818,774,178,459,507,90,429,1000,676,725,88,272
246,194,203,703,976,538,378,131,603,74,529,143,991,856,717,563,463,322,389,431,810,557,735,47,362,337,75,439,314,541,112,109,316
630,602,210,489,839,371,910,538,512,756,341,566,377,634,181,673,284,35,691,891,57,428,113,588,654,528,230,833,996,336,933,809,857
137,359,428,988,101,331,349,590,900,944,888,547,334,953,63,429,524,935,523,35,383,212,81,124,930,315,374,153,611,240,239,638,992
787,829,349,446,261,308,284,75,896,117,980,634,401,403,129,809,876,639,33,569,237,372,576,645,24,530,439,604,285,549,876,940,506
120,86,391,443,246,520,124,985,132,260,928,517,823,214,890,913,806,813,950,914,558,551,271,540,667,423,814,64,720,605,744,798,681
719,352,813,515,659,82,884,762,640,199,388,117,962,682,777,686,4,279,772,841,997,303,655,90,553,318,157,214,315,165,728,203,312
587,846,939,146,606,795,445,440,869,678,724,226,626,687,19,908,809,244,815,888,319,895,996,793,31,557,358,738,859,554,898,764,210
509,838,986,652,47,555,845,578,903,149,428,844,465,720,414,677,97,736,813,8,859,674,564,808,34,261,205,850,678,786,193,32,750
716,956,867,785,110,444,350,103,631,87,340,539,400,434,322,70,104,914,110,198,56,298,715,78,252,330,585,834,107,427,525,924,40
326,767,778,544,82,811,471,896,286,585,496,729,523,30,18,334,128,999,946,295,630,559,118,586,957,193,952,980,623,352,771,241,696
9,533,890,516,908,152,407,963,487,960,101,350,434,70,530,598,67,697,584,502,393,674,508,696,602,406,552,895,525,497,770,588,715
805,900,697,449,855,869,192,178,873,715,668,185,619,542,297,207,235,42,442,976,561,18,139,961,909,851,461,12,9,595,883,756,357
890,187,485,405,487,621,288,946,165,427,355,591,846,480,672,259,509,77,743,77,162,682,616,807,190,739,385,464,191,53,716,240,185
370,882,565,568,190,992,567,393,167,2,564,598,392,624,220,863,889,184,922,533,668,591,185,519,749,293,833,849,493,528,470,183,876
548,139,919,583,795,679,815,254,460,902,996,908,982,438,230,33,759,231,425,226,981,707,429,806,850,53,144,155,232,414,744,391,790
260,224,639,456,793,76,921,371,186,810,703,354,47,128,857,971,727,767,966,619,641,961,142,552,330,977,789,877,649,23,567,256,358
360,136,688,507,404,390,885,388,99,276,167,786,345,603,50,290,35,488,967,108,261,650,273,770,175,155,193,595,400,956,81,776,806
940,866,888,912,710,663,916,228,147,245,720,895,226,769,581,276,230,690,581,10,800,107,104,158,341,372,431,280,237,527,972,415,697
988,73,667,816,686,611,815,610,622,200,619,818,329,700,217,618,299,794,65,15,714,531,886,151,113,293,708,549,28,590,637,128,285
393,252,130,485,104,737,340,626,915,144,843,670,190,373,214,709,351,383,115,456,315,170,742,278,706,564,85,581,644,966,372,205,797
362,806,990,399,213,106,388,561,364,490,891,535,940,262,727,994,839,649,904,350,275,946,874,335,742,500,502,527,750,893,316,939,32
571,121,902,341,826,921,897,276,556,606,731,123,999,160,187,287,644,627,730,827,518,391,589,823,370,855,274,193,337,191,178,112,73
855,905,797,289,581,913,480,258,3,177,301,337,426,386,728,106,789,659,864,541,218,161,303,361,30,547,798,770,559,92,286,260,999
720,650,301,416,727,89,923,437,430,547,806,174,630,254,225,862,868,939,174,956,91,566,483,124,444,896,566,9,462,429,769,150,757
602,406,231,188,491,84,61,20,776,417,821,324,948,627,340,975,902,323,760,64,705,396,935,998,6,491,80,563,686,288,982,241,853
187,511,798,809,733,634,137,330,848,900,967,820,611,166,542,761,722,907,550,121,63,999,691,594,156,144,402,503,312,939,397,930,468
231,588,634,246,12,515,724,346,730,514,867,361,270,634,249,993,136,801,194,685,962,209,58,644,320,675,611,661,394,351,987,770,199
762,867,265,313,625,678,248,642,398,237,780,191,74,413,837,792,649,459,476,673,228,985,593,28,23,438,59,919,496,568,990,538,696
692,493,613,730,796,550,455,261,66,741,287,161,983,868,296,889,968,797,872,513,615,410,206,217,597,793,269,826,180,182,892,904,88
111,204,724,469,116,236,324,215,77,95,88,596,2,228,622,871,183,297,55,544,818,572,916,979,256,341,314,148,606,603,868,804,196
847,484,199,113,290,966,783,986,48,826,80,682,130,368,992,869,485,277,393,72,175,730,230,228,827,272,441,918,520,646,720,174,921
880,207,584,287,796,408,534,613,88,346,901,182,629,723,494,331,36,275,187,990,502,519,831,180,351,2,688,204,761,519,676,558,246
302,819,93,54,387,854,424,731,765,594,345,814,449,923,573,854,323,507,981,934,937,435,188,55,313,76,250,42,753,657,453,754,397
856,654,101,368,805,704,292,29,406,903,923,638,442,468,597,143,418,916,7,76,999,251,284,668,935,136,779,987,681,738,974,14,42
899,197,184,43,314,82,263,786,166,595,280,424,252,663,761,809,216,124,926,430,455,362,572,173,377,662,609,919,548,739,125,2,826
648,304,139,856,900,676,173,378,861,146,397,635,569,90,213,852,639,658,601,938,190,24,371,490,638,701,321,296,651,479,485,988,867
624,318,320,883,59,874,584,330,23,921,731,219,953,658,629,897,377,883,170,18,238,78,622,394,140,997,432,298,424,607,115,35,232
424,923,402,846,868,225,275,887,520,2,263,755,901,832,930,384,831,320,166,648,116,929,779,773,174,307,90,251,189,518,614,328,69
924,911,338,619,917,296,776,540,800,948,443,32,715,695,300,932,80,789,216,496,528,77,688,327,855,130,1000,647,389,797,323,478,776
536,102,279,152,802,101,637,88,320,931,863,474,709,517,864,564,634,74,201,701,450,291,425,749,115,166,90,677,206,975,611,32,112
703,658,789,849,611,610,322,254,781,642,655,27,466,921,180,875,219,516,230,917,58,412,551,869,970,267,460,772,316,463,152,318,971
897,413,587,961,912,273,391,55,454,275,448,309,980,412,71,18,986,294,961,953,177,749,863,415,830,726,857,394,138,811,500,989,520
235,278,272,469,704,996,898,382,907,509,610,389,384,861,986,154,441,79,324,945,270,6,345,30,387,261,570,33,697,284,938,590,857
10,553,638,918,423,832,978,333,210,338,675,722,506,792,835,166,709,438,689,495,474,512,489,524,638,181,17,235,352,227,26,954,966
461,304,625,742,515,467,177,754,835,136,39,147,68,802,274,879,394,766,743,917,621,174,145,205,370,362,994,207,871,835,8,804,960
834,765,549,545,343,496,302,144,93,64,360,294,996,77,490,902,471,90,926,433,832,225,764,12,247,959,358,715,453,202,116,575,963
