bus1,bus2,bus3,bus4,bus5,bus6,bus7,bus8,bus9,bus10,bus11,bus12,bus13,bus14,bus15,bus16,bus17,bus18,bus19,bus20,bus21,bus22,bus23,bus24,bus25,bus26,bus27,bus28,bus29,bus30,bus31,bus32,bus33
511,137,697,376,628,542,713,994,862,287,867,668,919,889,271,805,359,664,626,913,818,454,498,181,865,828,978,839,984,12,392,826,4
964,957,574,816,724,856,940,846,93,48,634,187,732,436,893,270,146,993,65,725,67,526,2,482,71,115,477,541,332,183,598,820,642
144,645,418,170,902,90,543,512,243,978,388,471,912,217,697,802,827,96,188,423,213,736,896,755,369,404,201,936,544,158,539,322,841
447,918,970,350,275,271,546,68,546,254,957,234,153,108,862,174,558,799,410,412,775,157,441,427,434,453,515,812,962,218,240,330,105
719,755,359,585,429,834,320,369,452,267,28,194,344,483,691,404,242,311,434,218,547,866,223,783,503,954,730,662,312,380,488,513,790
403,224,506,471,802,745,577,543,205,736,954,804,527,409,638,717,670,350,247,69,276,48,402,877,50,424,606,89,816,591,196,295,320
865,718,994,679,584,180,14,811,716,798,901,570,841,479,106,211,671,348,269,68,728,842,566,138,913,761,725,127,719,51,277,168,554
622,440,459,302,349,359,800,564,336,120,512,858,559,793,610,966,333,80,324,287,882,521,903,345,510,683,275,453,69,380,645,121,462
279,613,62,681,464,124,824,5,329,589,165,286,790,24,421,978,259,355,724,623,419,571,176,545,659,741,204,773,315,335,895,285,80
101,908,905,825,641,496,13,652,845,91,746,755,435,333,217,767,241,582,812,692,712,803,738,241,139,292,990,759,76,846,258,179,498
301,894,595,216,396,424,56,743,217,411,434,662,893,566,513,47,322,954,109,56,196,207,570,72,959,687,965,771,579,54,352,861,291
929,732,719,914,882,866,262,178,962,798,696,65,640,864,536,595,678,877,776,518,447,190,803,957,971,432,815,771,247,432,414,113,868
500,217,332,450,533,365,179,300,344,310,721,745,569,726,70,556,734,178,419,787,618,603,358,174,4,300,989,68,638,435,397,216,935
549,561,17,955,485,234,192,568,771,452,773,348,39,836,608,383,580,774,974,665,171,561,369,252,999,417,742,507,7,922,846,273,34
825,383,924,0,684,772,625,192,508,253,441,185,314,956,33,55,118,379,570,640,588,916,907,139,532,467,296,827,935,420,948,108,415
143,999,570,146,769,461,989,249,168,611,378,857,779,931,589,881,906,155,785,528,309,70,257,318,117,598,283,698,635,116,66,242,873
756,384,189,165,576,499,14,194,406,794,666,554,341,33,582,354,687,450,910,592,513,46,246,955,967,857,883,28,832,92,677,111,837
310,647,764,732,491,850,69,478,587,703,266,258,592,209,401,944,890,776,727,32,196,324,676,209,154,716,865,124,801,544,795,893,448
853,626,89,29,88,891,248,680,706,867,987,53,287,227,947,188,434,97,16,509,879,317,417,70,185,79,972,848,383,43,88,780,819
741,623,349,281,746,864,405,710,237,911,92,773,188,772,435,523,152,409,58,53,194,536,936,667,59,314,739,182,359,611,389,6,460
118,475,411,289,784,413,885,65,34,720,732,858,43,759,569,580,678,256,619,63,872,690,680,881,753,190,689,278,889,71,852,47,678
918,13,129,817,500,453,689,145,291,691,885,1,852,872,111,726,855,916,464,311,422,740,826,216,719,904,570,245,880,395,178,630,620
47,880,55,355,975,641,48,878,738,344,890,769,644,285,195,314,972,502,891,372,897,133,926,100,382,989,916,332,633,398,758,791,98
262,242,447,993,53,465,947,982,559,985,356,930,776,152,810,618,97,543,101,247,332,746,951,656,980,689,779,179,368,151,123,724,738
458,364,650,712,202,771,487,800,961,215,869,972,561,99,567,522,664,86,496,894,428,675,615,892,186,514,821,85,517,919,208,201,258
399,707,356,504,8,387,243,940,292,958,526,876,469,921,520,267,938,230,337,533,178,548,926,662,166,240,342,40,788,433,266,217,39
859,645,149,892,21,434,741,674,82,182,346,347,917,714,963,302,843,506,625,267,940,959,265,320,921,485,281,740,39,362,937,660,759
241,798,528,12,679,506,95,548,356,464,219,355,868,525,778,531,147,102,448,916,518,718,4,8,283,39,647,540,924,806,878,491,677
475,212,350,502,92,689,30,831,151,456,574,990,896,891,829,798,106,742,275,185,932,775,494,652,634,567,188,754,57,193,579,112,950
59,742,500,720,991,572,9,467,268,835,334,289,323,695,56,539,116,305,813,771,4,172,0,915,180,155,988,645,268,519,842,481,882
873,345,316,635,204,950,787,129,860,912,217,266,567,722,669,81,235,430,673,77,321,671,69,361,609,946,257,367,356,937,933,584,179
445,838,293,662,253,780,394,101,219,131,736,848,814,950,89,744,426,462,790,431,837,148,264,751,717,32,878,549,514,422,805,806,302
218,34,464,119,165,639,491,703,888,821,525,880,75,716,36,87,265,361,155,230,1000,108,431,969,122,57,109,813,340,297,483,157,115
850,817,565,973,312,806,276,587,584,1000,551,728,70,710,843,541,286,15,910,134,766,649,567,482,52,417,76,31,770,653,175,947,224
486,25,255,991,598,707,423,484,871,663,0,469,977,981,676,837,292,341,256,4,828,356,608,716,86,972,743,543,428,496,443,212,607
179,915,488,439,778,110,908,720,645,92,565,114,875,331,214,367,247,722,963,1000,638,435,99,845,737,706,971,73,140,39,48,827,6
109,475,946,897,314,477,18,74,237,576,691,721,199,473,353,398,325,92,796,291,213,879,535,125,985,193,833,235,410,109,110,400,562
591,448,225,646,971,962,97,102,193,362,485,17,948,954,637,869,670,838,27,447,455,35,96,859,380,675,249,114,824,509,936,268,724
432,787,57,957,16,195,75,485,784,142,261,205,592,959,541,849,910,325,385,70,408,562,67,377,151,85,98,451,256,340,90,363,166
727,559,252,259,797,931,320,578,804,492,719,714,660,509,229,985,941,691,641,868,481,665,402,819,237,290,892,650,27,731,359,548,15
277,25,237,758,176,948,56,747,809,710,950,653,629,39,969,627,586,18,354,522,963,188,610,869,330,165,886,53,941,322,858,146,511
860,755,220,297,147,60,590,437,293,595,689,838,35,302,532,333,744,460,223,907,428,309,876,461,158,70,631,711,63,298,719,52,208
566,662,811,658,229,670,102,992,63,465,933,374,318,469,493,826,231,317,434,897,339,667,36,320,101,582,58,458,977,976,764,703,728
300,996,442,994,354,737,232,3,976,951,791,768,903,29,269,995,559,971,439,588,211,164,362,421,853,42,653,258,313,676,751,200,711
853,411,740,114,730,863,730,840,787,483,509,237,395,245,783,255,11,41,749,615,242,949,787,819,627,150,284,437,997,850,958,500,844
939,270,151,149,288,959,249,906,566,821,974,855,855,18,932,327,903,707,93,969,995,829,515,823,171,503,849,119,900,40,881,589,8
149,758,117,954,418,235,107,104,171,332,817,330,913,4,558,176,579,398,962,805,81,916,827,318,76,414,908,293,389,735,408,197,134
656,686,284,13,892,979,732,138,776,281,233,580,253,608,6,447,615,815,38,610,497,141,798,71,557,398,353,772,83,438,768,2,204
538,662,980,191,285,390,424,983,941,308,227,226,282,980,789,249,861,854,332,621,190,206,185,793,361,989,211,469,4,3,329,645,486
224,662,310,659,100,179,70,700,826,449,416,759,961,413,342,229,985,742,515,29,319,721,2,824,705,781,155,832,585,11,222,537,534
254,237,478,858,294,248,230,548,691,360,430,612,229,949,707,323,512,678,930,439,679,991,673,568,706,212,940,122,945,582,972,819,521
499,157,23,703,50,194,319,676,16,782,113,724,845,806,628,813,274,653,989,0,177,841,753,395,311,590,626,384,169,621,144,373,820
591,593,631,502,991,125,544,326,721,227,427,375,512,550,341,682,262,265,292,575,294,810,77,168,75,676,449,794,345,603,712,768,521
764,556,101,903,595,139,223,724,20,369,626,427,647,989,436,490,893,105,714,721,817,292,56,171,485,227,979,504,956,292,193,22,299
94,285,155,175,6,265,918,977,31,520,40,581,431,130,973,329,740,931,907,102,822,684,394,704,311,503,773,117,932,666,465,576,458
35,521,360,305,73,152,419,381,42,424,873,61,314,704,300,594,609,694,134,654,59,841,286,912,518,524,262,984,107,443,216,10,339
450,914,519,250,382,657,585,975,910,978,853,801,669,994,436,989,928,7,736,411,668,732,612,696,754,650,802,106,497,883,980,901,403
259,772,833,969,65,851,79,885,444,297,582,486,466,151,78,383,888,165,622,220,149,392,337,785,461,20,6,789,154,66,16,196,590
187,994,321,499,538,571,150,109,968,97,677,616,876,626,807,696,548,77,58,954,902,528,49,892,315,537,662,957,782,124,438,348,471
509,931,66,526,68,391,29,803,753,679,876,49,171,307,642,564,893,796,797,111,878,235,352,12,868,129,815,194,168,98,484,243,574
589,300,278,128,115,848,851,719,750,621,967,909,191,160,585,468,136,675,841,636,752,106,574,817,939,718,5,1000,143,792,460,405,279
887,127,712,786,499,504,393,308,619,301,212,128,747,878,800,696,229,789,953,586,727,721,122,186,121,368,900,299,238,497,906,627,539
50,862,667,111,582,12,569,3,39,354,85,470,1000,82,534,585,999,525,538,285,554,822,355,553,463,89,798,97,887,743,854,580,263
522,444,427,671,857,710,533,33,197,398,274,130,437,354,438,241,702,71,592,663,998,124,275,865,986,250,836,341,533,187,772,314,871
996,848,273,477,273,467,750,207,750,12,214,687,122,658,27,723,55,378,393,356,563,154,182,945,726,740,398,515,539,483,763,464,186
950,425,535,653,968,457,276,457,545,212,287,562,448,189,980,854,326,343,407,313,349,762,865,740,329,922,600,394,466,478,815,600,669
258,817,625,373,172,963,653,578,111,785,778,125,256,279,592,492,854,493,162,93,208,602,483,257,297,57,772,850,76,520,953,116,258
216,656,454,554,123,403,748,831,399,411,416,517,465,540,342,970,794,301,937,520,91,21,520,637,224,456,24,580,710,521,873,559,993
831,950,566,352,65,914,535,667,93,799,674,671,491,419,781,165,77,454,782,52,271,277,650,159,322,827,377,458,875,874,610,239,760
268,564,143,801,873,75,803,57,976,161,307,225,279,681,12,717,329,305,896,961,87,253,122,319,762,79,152,454,507,902,63,330,976
835,315,897,479,280,912,223,270,762,111,823,420,408,705,181,414,427,725,85,80,740,838,64,720,652,658,635,266,83,376,24,545,19
312,903,785,671,38,999,396,829,489,403,882,609,93,99,366,542,831,248,363,923,303,802,879,572,195,969,703,286,434,983,629,242,191
308,250,239,392,600,520,354,519,957,675,725,494,560,4,128,32,664,604,858,218,192,592,28,785,416,653,537,459,481,520,988,698,217
229,49,235,884,381,650,429,40,8,487,633,941,11,553,310,901,843,208,363,60,509,189,495,842,221,988,741,404,772,666,248,173,270
43,538,616,22,732,147,826,116,646,108,195,903,997,109,229,595,126,860,896,689,213,869,956,727,378,776,764,868,243,936,724,811,964
240,628,158,461,920,645,57,569,421,864,260,694,460,320,111,894,313,201,472,278,81,705,617,637,831,959,694,34,551,454,805,195,751
378,844,23,756,887,560,733,670,934,857,254,635,891,484,84,740,981,174,348,832,733,954,60,631,651,7,255,131,446,562,234,525,488
768,988,114,219,841,268,198,462,914,499,499,272,463,271,132,436,318,109,813,886,685,572,632,483,953,922,879,7,88,84,410,31,801
930,359,910,755,171,1000,596,175,933,819,330,640,124,288,825,389,467,980,7,230,443,349,470,51,371,515,887,163,923,808,350,170,295
703,405,799,359,133,31,372,753,7,209,475,25,581,963,673,135,213,538,418,519,457,317,425,401,236,802,616,785,904,615,477,268,248
130,873,999,604,800,621,900,536,676,371,854,53,655,541,772,664,194,376,911,275,600,297,760,44,835,735,363,918,361,964,289,217,886
862,687,623,313,819,558,765,471,720,62,925,868,29,656,430,313,745,307,214,586,217,233,362,245,406,540,303,141,270,156,397,177,686
366,302,481,76,967,876,622,421,817,929,64,489,636,240,888,705,562,298,486,983,77,726,909,77,986,387,310,775,674,998,601,842,119
607,884,210,672,694,469,837,805,133,96,688,915,491,593,824,282,858,151,186,844,106,844,27,798,394,592,48,152,105,850,863,673,661
600,709,670,355,652,627,267,889,537,964,915,236,689,835,751,373,169,474,501,681,250,770,174,553,51,721,180,860,199,29,418,471,519
129,24,93,421,116,579,188,551,199,532,924,193,547,96,491,660,358,156,771,475,51,158,811,585,33,496,2,167,389,460,956,393,350
452,860,4,68,554,398,273,948,480,664,435,541,260,67,235,307,215,740,792,367,695,282,947,857,441,909,538,76,418,286,687,49,28
113,609,162,765,488,484,250,39,501,441,748,686,963,518,332,662,324,588,356,154,359,226,718,205,122,967,91,680,366,903,210,942,745
837,368,140,308,2,772,699,982,532,483,853,567,324,259,668,412,430,399,544,803,199,424,472,522,703,806,476,106,392,130,962,901,66
976,6,256,659,249,756,2,549,137,745,22,315,690,481,499,482,267,200,297,62,527,854,466,509,442,237,932,954,293,779,17,370,690
274,70,869,984,701,222,200,675,931,932,844,617,332,885,656,194,40,541,988,222,27,692,772,874,160,137,257,244,172,911,716,478,497
702,65,360,25,388,67,32,223,221,577,385,627,659,319,757,583,456,429,235,106,790,490,437,177,410,757,742,261,872,922,771,219,563
200,184,453,555,219,330,68,208,81,808,246,863,236,732,330,893,308,389,378,739,516,340,797,266,641,970,641,911,96,182,538,91,772
986,221,785,584,380,6,938,91,831,809,971,554,686,346,541,160,508,36,88,161,636,393,785,356,478,946,354,958,489,583,408,499,229
853,709,957,664,687,438,603,647,678,996,823,767,427,17,567,628,401,546,768,229,718,822,591,677,501,409,723,904,401,791,93,374,635
879,261,398,953,307,704,892,283,47,660,692,37,745,324,753,370,150,220,857,236,359,9,39,572,352,992,990,328,809,85,352,96,895
616,805,953,176,818,178,313,225,868,788,979,279,583,822,356,8,426,84,730,982,846,111,201,512,944,615,140,826,912,988,998,942,510
115,278,83,622,673,800,850,74,595,228,596,232,167,27,779,834,160,125,175,375,629,604,350,858,58,36,156,976,510,619,144,148,869
112,74,577,965,812,393,407,14,822,725,904,85,627,408,39,491,699,20,391,54,41,174,810,193,294,117,83,1,233,969,681,310,474
946,870,1,807,297,956,888,59,510,647,137,300,586,520,577,817,535,503,972,819,23,285,391,677,211,959,2,774,517,14,506,661,517
779,657,660,102,511,359,739,666,726,406,246,913,832,221,542,905,129,667,412,933,457,712,346,628,610,346,497,933,18,206,808,270,321
703,174,543,686,790,634,123,368,368,520,839,726,294,250,938,127,381,97,907,782,901,220,811,145,662,296,508,741,508,894,216,962,782
569,460,513,545,797,454,896,854,661,118,630,899,319,418,29,490,998,102,520,506,769,440,156,428,688,538,377,120,75,32,398,876,326
925,60,146,919,35,521,578,59,415,434,311,260,963,268,946,609,746,946,546,443,715,202,381,24,775,704,572,35,605,842,203,367,736
57,881,618,472,580,40,767,357,375,639,836,433,521,162,665,80,187,833,27,651,347,660,452,71,335,762,412,668,302,249,598,613,162
138,748,619,81,566,495,593,8,834,393,930,574,929,307,138,91,667,571,112,578,626,253,312,820,969,575,156,396,408,911,409,289,216
923,461,823,257,286,911,583,55,664,978,443,701,858,186,444,201,106,547,423,443,314,555,878,909,172,875,711,192,200,408,382,888,465
688,0,857,824,928,277,241,867,509,977,634,143,410,608,446,861,837,595,331,398,662,992,558,326,737,306,353,110,891,345,815,732,78
680,773,264,704,601,246,759,609,365,500,550,220,749,114,24,760,154,510,199,67,502,293,203,760,987,65,88,17,952,207,524,878,856
866,909,696,278,697,865,840,390,487,967,520,748,30,749,991,236,727,662,357,194,992,626,457,28,173,524,177,941,132,839,968,715,453
555,699,674,252,550,1,407,40,823,587,619,774,111,620,713,87,910,824,991,571,370,477,29,575,400,342,170,278,511,391,618,186,361
408,531,317,315,991,376,352,277,120,885,577,819,991,616,160,681,129,702,403,955,214,944,944,679,905,423,734,804,266,279,108,446,289
588,216,547,310,724,520,202,787,41,316,20,983,251,439,268,283,478,508,519,749,654,66,161,457,808,85,871,256,977,849,210,363,384
395,359,733,751,279,775,565,364,626,397,999,749,842,994,791,579,873,183,884,113,387,692,466,605,470,295,512,866,587,414,863,634,754
565,486,307,930,234,735,239,371,164,116,717,818,213,627,195,863,510,280,673,135,745,514,634,616,442,152,489,59,231,883,178,562,760
738,700,985,279,560,585,882,131,343,592,809,335,548,90,171,177,483,502,664,778,899,988,342,341,396,970,749,576,860,873,201,484,854
735,198,188,894,175,604,663,698,419,389,67,581,796,288,264,546,28,474,490,244,963,459,155,739,482,346,521,968,360,697,191,454,238
212,345,932,799,189,752,875,572,984,683,862,521,931,396,750,884,542,531,978,654,161,911,438,108,185,645,221,761,798,504,753,868,402
68,6,240,718,616,512,968,267,545,441,459,910,498,878,182,582,704,478,509,535,754,206,435,183,86,512,418,294,215,112,130,442,10
872,352,6,27,922,684,841,633,825,327,760,197,448,549,935,636,971,253,489,926,828,55,705,734,47,974,366,100,487,548,274,18,766
662,488,638,697,876,558,169,556,13,154,51,540,524,282,497,603,962,737,899,522,521,635,289,282,483,37,381,254,384,409,76,75,987
923,3,635,576,802,20,558,533,842,131,859,466,515,659,450,29,996,453,112,678,134,456,990,194,180,669,232,369,605,536,293,888,615
919,470,765,521,479,100,92,442,245,935,913,522,759,848,952,297,894,612,741,310,972,32,425,404,745,233,447,585,520,346,890,675,765
449,836,169,680,458,433,723,207,61,168,72,993,952,393,47,530,605,111,355,937,251,840,521,360,742,592,381,153,660,815,933,551,582
727,146,572,126,766,793,565,755,547,312,952,40,707,63,336,222,120,873,19,478,887,819,572,298,538,248,648,314,157,915,892,657,252
575,630,661,335,252,213,859,545,280,162,823,779,782,482,654,717,906,158,299,722,210,397,8,846,488,727,174,387,84,615,982,787,244
972,469,530,958,501,31,928,216,982,418,683,331,896,27,408,894,94,892,611,325,228,300,913,952,527,690,580,961,66,174,860,311,347
993,193,285,951,824,250,231,877,104,666,504,919,807,444,975,462,633,930,665,799,764,899,442,576,408,289,954,301,183,230,980,122,768
21,122,440,778,747,765,150,920,304,935,836,100,55,362,25,762,402,228,412,673,792,495,758,751,505,67,474,699,498,860,21,618,461
473,515,766,417,651,63,243,378,647,605,640,452,163,953,541,82,849,707,744,367,170,606,204,877,778,973,312,830,652,298,700,332,823
648,158,725,637,476,937,60,181,607,470,808,557,124,935,732,202,200,165,162,548,125,764,201,932,887,445,70,907,572,933,746,216,987
624,512,537,992,186,274,145,526,874,288,421,160,636,723,475,751,321,922,274,432,458,465,276,932,715,424,383,283,418,896,304,379,423
158,273,955,443,844,134,110,88,350,909,807,541,315,870,82,751,472,495,848,82,343,156,888,127,25,566,6,454,482,741,866,118,825
774,809,688,767,804,936,342,976,297,731,675,398,529,400,697,516,472,522,567,212,311,146,784,612,420,625,61,884,253,907,782,235,451
435,207,536,882,897,868,531,995,494,552,411,332,173,97,330,336,102,876,891,644,482,350,837,387,340,398,471,21,264,470,868,693,897
74,642,802,352,361,53,243,756,255,984,234,898,36,797,624,966,128,16,588,230,661,226,743,724,350,130,488,229,304,174,152,748,451
850,50,725,316,17,725,464,231,259,734,811,272,439,152,485,608,491,680,507,297,439,260,356,563,700,44,832,955,964,942,812,27,731
518,606,656,72,213,222,403,298,215,665,941,325,107,395,486,41,725,550,551,656,349,787,416,868,571,862,639,462,103,324,359,782,192
